,speaker,recording,year,topic,VowelN,t1,t2,timetoIPend,VowelQ,vstress,word,wstress,VoiceQ,hnr_mid,hnr_mean,f0_mid,f0_mean,duration,center
4,S01,21_06_08_andalucia_91,2021,same topic,1,8.997467297967587,9.191269223484966,0.19380192551737885,ia,n,andalucia,penultimate,whisper,-200.0,5.449656509430032,,136.03274100606183,0.19380192551737885,9.094368260726277
0,S01,01_02_21_tiempo_58,2001,new topic (end),5,8.679947812477911,8.746018513528776,0.7179780911941389,a,3_pre_n,paso,,,2.417808511601976,2.3824566471656645,,167.39696186303604,0.06607070105086521,8.712983163003344
1,S01,01_02_21_tiempo_58,2001,new topic (end),4,8.873911847707944,8.936220932027817,0.5240140559641056,o,2_pre_n,paso,,,9.353975513164555,8.278312045184467,180.9281142148783,179.65652715219767,0.06230908431987281,8.90506638986788
2,S01,01_02_21_tiempo_58,2001,new topic (end),3,8.963684081174161,9.012179418880118,0.43424182249788856,e,1_pre_n,del,,,7.788197484955849,6.945761175462201,145.84202983722543,145.7986999847557,0.04849533770595649,8.98793175002714
3,S01,01_02_21_tiempo_58,2001,new topic (end),2,9.125398517013853,9.211565264266078,0.2725273866581972,ie,n,tiempo,penultimate,,-200.0,,,,0.08616674725222495,9.168481890639965
4,S01,01_02_21_tiempo_58,2001,new topic (end),1,9.285099105639189,9.39792590367205,0.11282679803286122,o,1_post_n,tiempo,penultimate,whisper,-200.0,,,,0.11282679803286122,9.341512504655618
0,S01,21_07_14_diecinueve_245,2021,adjacent topic,5,8.475599972941568,8.541841819469841,0.7339540032533289,i,3_pre_n,mil,,,16.543165960331148,16.072192067676095,145.57049135589435,145.00971480623997,0.06624184652827303,8.508720896205705
1,S01,21_07_14_diecinueve_245,2021,adjacent topic,4,8.625229589081354,8.71208001008509,0.5843243871135435,ie,2_pre_n,diecinueve,penultimate,,11.955025573924782,12.019466155535255,131.79139311896017,132.6484360810232,0.08685042100373686,8.668654799583223
2,S01,21_07_14_diecinueve_245,2021,adjacent topic,3,8.815122882462404,8.85178968235856,0.39443109373249285,i,1_pre_n,diecinueve,penultimate,,10.917600130485598,7.946134644179697,150.48792594501032,150.92020855337304,0.036666799896154956,8.83345628241048
3,S01,21_07_14_diecinueve_245,2021,adjacent topic,2,8.953494739654795,9.055065570998147,0.25605923654010176,ue,n,diecinueve,penultimate,creaky,-7.26467046591971,2.0295672906285387,,96.76739615048828,0.1015708313433521,9.004280155326471
4,S01,21_07_14_diecinueve_245,2021,adjacent topic,1,9.09333863788115,9.209553976194897,0.1162153383137472,e,1_post_n,diecinueve,penultimate,whisper,-200.0,,,,0.1162153383137472,9.151446307038023
0,S01,21_05_10_dosis_269,2021,new topic,5,10.40716280695103,10.48959710485288,0.8247057008250547,e,3_pre_n,segunda,,,5.079535870328214,5.34207217642962,145.19212930902648,144.27362313018023,0.08243429790184997,10.448379955901956
1,S01,21_05_10_dosis_269,2021,new topic,4,10.524190069150977,10.597056100332079,0.7076784386251074,u,2_pre_n,segunda,,,3.5312237068950494,7.209937470955537,135.72512894884647,133.5876268388502,0.07286603118110158,10.560623084741529
2,S01,21_05_10_dosis_269,2021,new topic,3,10.708010023566073,10.801817761126253,0.5238584842100114,a,1_pre_n,segunda,,,6.810252702297165,4.571320143401424,111.38963799076315,109.82777287493072,0.09380773756018002,10.754913892346163
3,S01,21_05_10_dosis_269,2021,new topic,2,10.842701394049621,10.922063740312629,0.3891671137264634,o,n,dosis,penultimate,,-151.33819267916246,1.8085556252285575,,,0.07936234626300731,10.882382567181125
4,S01,21_05_10_dosis_269,2021,new topic,1,11.0081663436708,11.086920538987746,0.2237021641052852,i,1_post_n,dosis,penultimate,whisper,-200.0,-2.6737681611225512,,,0.0787541953169466,11.047543441329273
0,S01,21_07_06_espana_188,2021,new topic,5,9.196175817902835,9.299438515074554,0.6787933273185445,a,3_pre_n,radio,,,8.527259434848617,6.992385617943895,134.77361608492268,136.88939442214362,0.10326269717171854,9.247807166488695
1,S01,21_07_06_espana_188,2021,new topic,4,9.340006003249158,9.443761293994088,0.5349631419722218,ioe,2_pre_n,radio,,,0.3305103199294551,0.6965222262555091,118.60378772804268,119.24574018964012,0.10375529074492995,9.391883648621622
2,S01,21_07_06_espana_188,2021,new topic,3,9.487412800144051,9.536093785953577,0.3875563450773285,e,1_pre_n,Espana,penultimate,whisper,0.38355782127947746,-0.6305163735389218,,,0.04868098580952562,9.511753293048814
3,S01,21_07_06_espana_188,2021,new topic,2,9.685140432726959,9.746360460335907,0.18982871249442113,a,n,Espana,penultimate,whisper,5.376929275912602,3.3122677609775315,,,0.06122002760894851,9.715750446531434
4,S01,21_07_06_espana_188,2021,new topic,1,9.816431576273859,9.87496914522138,0.05853756894752138,a,1_post_n,Espana,penultimate,whisper,5.139802431292039,5.96061985074228,,,0.05853756894752138,9.84570036074762
0,S01,21_07_12_radioactivos_210,2021,new topic,5,9.569295640359659,9.664360442877175,1.0899276281889598,io,3_pre_n,residios,,,3.456505904863446,4.943524774227888,105.09733986839004,119.02906535363744,0.09506480251751626,9.616828041618417
1,S01,21_07_12_radioactivos_210,2021,new topic,4,9.949554850429728,10.01491190216052,0.7096684181188913,a,2_pre_n,radioactivos,penultimate,,4.9137899506291545,4.037322322417443,,,0.06535705173079265,9.982233376295124
2,S01,21_07_12_radioactivos_210,2021,new topic,3,10.052046590643926,10.139684455464762,0.6071766779046932,io,1_pre_n,radioactivos,penultimate,,1.1557310578009747,2.9739787219594107,,,0.08763786482083624,10.095865523054343
3,S01,21_07_12_radioactivos_210,2021,new topic,2,10.282281659241038,10.346153323432494,0.3769416093075808,i,n,radioactivos,penultimate,whisper,-8.357441559708981,9.179506428511813,,,0.06387166419145629,10.314217491336766
4,S01,21_07_12_radioactivos_210,2021,new topic,1,10.424878863017314,10.534797540928194,0.23434440553130464,o,1_post_n,radioactivos,penultimate,whisper,-104.79386611578953,9.72549305458766,,,0.10991867791087984,10.479838201972754
0,S01,21_05_10_graves_267,2021,adjacent topic,5,7.6585107574168685,7.770147209078312,1.792023897439151,ia,3_pre_n,consequencias,,,9.364875596360685,8.880781522234122,170.5307762741541,172.88793254669642,0.1116364516614432,7.71432898324759
1,S01,21_05_10_graves_267,2021,adjacent topic,4,8.339013542075014,8.500592616848156,1.1115211127810056,ea,2_pre_n,sean,,,7.722341148289884,7.919093943333135,160.61350555107492,168.32041415704762,0.16157907477314204,8.419803079461584
2,S01,21_05_10_graves_267,2021,adjacent topic,3,8.810488856329584,8.913311903912494,0.640045798526435,a,1_pre_n,mas,,,7.195649241120684,3.8137109850702386,186.3541606108251,188.1378683178367,0.10282304758290906,8.861900380121039
3,S01,21_05_10_graves_267,2021,adjacent topic,2,8.966192328383702,9.060201971888077,0.48434232647231745,a,n,graves,penultimate,whisper,-1.7333949946542833,-0.4511028812179162,,,0.0940096435043749,9.01319715013589
4,S01,21_05_10_graves_267,2021,adjacent topic,1,9.117890868329745,9.28534554582191,0.33264378652627435,e,1_post_n,graves,penultimate,whisper,3.495888085333552,-1.4570335507160324,,,0.1674546774921648,9.201618207075828
0,S01,21_06_25_delAmor_2,2021,same topic,5,10.440370066080142,10.515076034317175,0.709129815091881,a,4_pre_n,Carlos,,,10.936186034215327,7.818943379057377,192.09640385713251,192.46937903821447,0.07470596823703346,10.477723050198659
1,S01,21_06_25_delAmor_2,2021,same topic,4,10.603968135000796,10.670430724340713,0.5455317461712266,o,3_pre_n,Carlos,,,4.352331917466531,5.966211903401226,140.32734391325658,141.89349224710062,0.06646258933991689,10.637199429670755
2,S01,21_06_25_delAmor_2,2021,same topic,3,10.752053125882341,10.802350213408266,0.3974467552896819,e,2_pre_n,del,,creaky,6.971359684721352,3.018840179292572,137.59420252495653,136.91477697531636,0.050297087525924766,10.777201669645304
3,S01,21_06_25_delAmor_2,2021,same topic,2,10.829478178677697,10.896787516396213,0.3200217024943264,a,1_pre_n,Amor,ultimate,creaky,-181.18482835818781,-0.4476016572434943,,,0.0673093377185161,10.863132847536955
4,S01,21_06_25_delAmor_2,2021,same topic,1,10.937489492415649,11.01245986745768,0.212010388756374,o,n,Amor,ultimate,whisper,-2.7829316260290655,-0.38953005424167875,,85.18927262046878,0.07497037504203163,10.974974679936665
0,S01,21_07_08_pandemia_182,2021,adjacent topic,5,9.216422018668046,9.264921649022186,0.7102602363679686,o,3_pre_n,por,,,16.046424474691364,10.02910322032911,147.5302853682221,146.52361994651335,0.048499630354140066,9.240671833845116
1,S01,21_07_08_pandemia_182,2021,adjacent topic,4,9.347224052047395,9.395723682401535,0.5794582029886204,a,2_pre_n,la,,,17.09155221293475,10.637658146737449,137.4550618559702,137.1090113814394,0.048499630354140066,9.371473867224465
2,S01,21_07_08_pandemia_182,2021,adjacent topic,3,9.458624319231102,9.518881435731702,0.4680579358049126,a,1_pre_n,pandemia,penultimate,,11.896212976476122,10.223612218774964,132.25927260759363,131.7270359893207,0.060257116500599395,9.488752877481403
3,S01,21_07_08_pandemia_182,2021,adjacent topic,2,9.610001953366753,9.667319698330736,0.31668030166926187,e,n,pandemia,penultimate,whisper,-200.0,,,102.56262719307152,0.05731774496398323,9.638660825848746
4,S01,21_07_08_pandemia_182,2021,adjacent topic,1,9.767258330575633,9.926682255036015,0.15942392446038234,ia,1_post_n,pandemia,penultimate,whisper,-200.0,,,,0.15942392446038234,9.846970292805825
0,S01,10_12_21_kilometricas_102,2010,new topic,5,9.343706477273194,9.400071718347478,0.9041950726224552,i,2_pre_n,kilometricas*,antepenultimate,,12.565472547251908,10.298062919835994,252.0227767814365,249.62845963292364,0.056365241074283645,9.371889097810335
1,S01,10_12_21_kilometricas_102,2010,new topic,4,9.450199723394029,9.518893879919395,0.7977018265016209,o,1_pre_n,kilometricas*,antepenultimate,,9.574442496608947,9.3802574113941,227.17731732600765,228.29812240742663,0.06869415652536581,9.484546801656712
2,S01,10_12_21_kilometricas_102,2010,new topic,3,9.588732939053516,9.653992387752615,0.6591686108421335,e,n,kilometricas*,antepenultimate,,7.627654404466189,7.469185784086484,189.85118434772772,187.09238293012785,0.0652594486990985,9.621362663403065
3,S01,10_12_21_kilometricas_102,2010,new topic,2,9.74150945997706,9.888524995351363,0.5063920899185899,i,1_post_n,kilometricas*,antepenultimate,,-195.1613304960155,1.131940144130958,,,0.14701553537430279,9.81501722766421
4,S01,10_12_21_kilometricas_102,2010,new topic,1,9.923120841183003,10.043382590978709,0.3247807087126464,a,2_post_n,kilometricas*,antepenultimate,whisper,-51.87837585479028,-0.9264929255417613,,,0.1202617497957057,9.983251716080856
0,S01,93_01_28_selectiva_195,1993,same topic,5,7.388085787719282,7.518148915584345,0.8772871621675797,a,3_pre_n,militar,,,25.075498177241773,16.09455899789921,186.2201990884028,189.40325674328477,0.13006312786506324,7.453117351651814
1,S01,93_01_28_selectiva_195,1993,same topic,4,7.778974616284122,7.817630472455553,0.48639833360273954,e,2_pre_n,selectiva,penultimate,,11.908502675792313,7.8411425280420115,184.4162776172543,182.8956064904986,0.03865585617143097,7.798302544369838
2,S01,93_01_28_selectiva_195,1993,same topic,3,7.8553873552276485,7.8940432113990795,0.40998559465921325,e,1_pre_n,selectiva,penultimate,,11.894186315394931,10.008415428101511,167.0271928952956,166.3141008167267,0.03865585617143097,7.874715283313364
3,S01,93_01_28_selectiva_195,1993,same topic,2,8.038777928692111,8.107998880440952,0.2265950211947505,i,n,selectiva,penultimate,creaky,-200.0,,151.14878938132392,155.1862899667465,0.06922095174884113,8.073388404566533
4,S01,93_01_28_selectiva_195,1993,same topic,1,8.143957816414376,8.265372949886862,0.12141513347248534,a,1_post_n,selectiva,penultimate,whisper,-200.0,,,,0.12141513347248534,8.204665383150619
0,S01,21_07_12_desescalada_209,2021,adjacent topic,5,11.550331320386741,11.59749198221639,0.6925889588708216,e,3_pre_n,desescalada,penultimate,,17.563082344880428,15.556562069672632,128.34769192930037,128.53697278003634,0.04716066182964873,11.573911651301565
1,S01,21_07_12_desescalada_209,2021,adjacent topic,4,11.704501531720913,11.75690226708719,0.5384187475366495,e,2_pre_n,desescalada,penultimate,,23.77041407144585,9.323092951842357,132.57306207757563,132.5668451283754,0.05240073536627676,11.730701899404052
2,S01,21_07_12_desescalada_209,2021,adjacent topic,3,11.892018926811293,11.945168244111374,0.35090135244626985,a,1_pre_n,desescalada,penultimate,creaky,1.9469185703794585,1.4528291187889308,101.21064977270693,100.38377678903912,0.05314931730008077,11.918593585461334
3,S01,21_07_12_desescalada_209,2021,adjacent topic,2,11.999308599709117,12.086144104030375,0.24361167954844554,a,n,desescalada,penultimate,whisper,-200.0,,,78.57822838617537,0.08683550432125742,12.042726351869746
4,S01,21_07_12_desescalada_209,2021,adjacent topic,1,12.160253715476967,12.242920279257563,0.08266656378059523,a,1_post_n,desescalada,penultimate,whisper,-200.0,,,,0.08266656378059523,12.201586997367265
0,S01,93_01_28_banesto_196,1993,same topic,5,8.91039026749471,8.948524473076379,0.5782631660086679,i,3_pre_n,tipo,,,28.856469072524952,16.683872509710916,160.56954322484327,159.90338519177257,0.03813420558166847,8.929457370285544
1,S01,93_01_28_banesto_196,1993,same topic,4,8.989518744076673,9.053482663674517,0.4991346894267057,o,2_pre_n,tipo,,,10.262604114735401,13.61686912481426,158.2740859006147,156.26116358338518,0.06396391959784431,9.021500703875596
2,S01,93_01_28_banesto_196,1993,same topic,3,9.081423536750375,9.153212894524305,0.4072298967530035,a,1_pre_n,banesto,penultimate,,8.51029233070349,8.180051141969914,140.87458436060393,139.6444485489281,0.07178935777393036,9.11731821563734
3,S01,93_01_28_banesto_196,1993,same topic,2,9.17163671200611,9.245967285984428,0.3170167214972679,e,n,banesto,penultimate,whisper,-200.0,,,112.08544726455625,0.0743305739783171,9.20880199899527
4,S01,93_01_28_banesto_196,1993,same topic,1,9.406063906860803,9.488653433503378,0.08258952664257535,o,1_post_n,banesto,penultimate,whisper,-200.0,,,,0.08258952664257535,9.44735867018209
0,S01,21_07_12_sistema_212,2021,adjacent topic,5,12.36561079296187,12.415818383459683,0.879109865188731,o,3_pre_n,contra,,,10.516873310794022,8.793358274564312,147.99710416751844,150.7455090053612,0.05020759049781276,12.390714588210777
1,S01,21_07_12_sistema_212,2021,adjacent topic,4,12.539258938037461,12.598458932803538,0.7054617201131403,ae,2_pre_n,contra,,,17.57552885362611,14.007819686331747,156.12574668963177,155.16739374864906,0.05919999476607707,12.5688589354205
2,S01,21_07_12_sistema_212,2021,adjacent topic,3,12.743065533028554,12.794022490548722,0.5016551251220474,i,1_pre_n,sistema,penultimate,,16.285458263155157,8.991022139454522,146.30988099427302,144.43909917154164,0.05095695752016738,12.768544011788638
3,S01,21_07_12_sistema_212,2021,adjacent topic,2,12.927426291971818,12.973137680335498,0.3172943661787837,e,n,sistema,penultimate,creaky,-214.43354994050037,-0.3588495037979572,,,0.04571138836367972,12.950281986153659
4,S01,21_07_12_sistema_212,2021,adjacent topic,1,13.086292100711164,13.244720658150602,0.1584285574394375,a,1_post_n,sistema,penultimate,whisper,-200.0,,,,0.1584285574394375,13.165506379430884
0,S01,21_07_08_martes_190,2021,new topic,5,9.24502142432303,9.344594990391501,1.3704495841011504,i,3_pre_n,fallecido,,,9.78053737486737,5.978994567498034,141.407330390888,141.13190752579197,0.09957356606847156,9.294808207357265
1,S01,21_07_08_martes_190,2021,new topic,4,9.530773088883665,9.698710595834969,1.084697919540515,o,2_pre_n,fallecido,,,3.2918433772044837,3.9168124511421665,130.61944692106064,130.88448289830404,0.16793750695130427,9.614741842359317
2,S01,21_07_08_martes_190,2021,new topic,3,9.836924650228521,9.918664144762342,0.7785463581956584,e,1_pre_n,en,,,3.5070547155416807,2.8159477512606106,140.06890675606323,140.04401174815936,0.08173949453382079,9.877794397495432
3,S01,21_07_08_martes_190,2021,new topic,2,10.021226334807615,10.154981871317505,0.594244673616565,a,n,martes,penultimate,whisper,-19.566733173153022,-1.1710843835173979,,129.7148177351235,0.1337555365098897,10.088104103062559
4,S01,21_07_08_martes_190,2021,new topic,1,10.220373466944562,10.35412900345445,0.3950975414796183,e,1_post_n,martes,penultimate,whisper,-200.0,-2.73202993907213,,,0.13375553650988792,10.287251235199506
0,S01,21_06_08_habitual_86,2021,new topic,5,9.374701891586438,9.454543042002863,1.3268657348298696,e,4_pre_n,residencia,,,11.259985582260407,11.238216478312175,186.98524540277447,183.6177293184192,0.07984115041642426,9.41462246679465
1,S01,21_06_08_habitual_86,2021,new topic,4,9.661312987050337,9.803415585039202,1.0402546393659708,ia,3_pre_n,residencia,,,6.155438872609178,9.28542383497006,185.3789572947786,190.39402557015092,0.14210259798886504,9.73236428604477
2,S01,21_06_08_habitual_86,2021,new topic,3,10.23919615428966,10.3021900894806,0.4623714721266481,a,2_pre_n,habitual,ultimate,,6.849947082243042,5.223365951128049,151.58654277203425,150.16413470196272,0.06299393519094032,10.270693121885131
3,S01,21_06_08_habitual_86,2021,new topic,2,10.360412476765452,10.411686610060404,0.3411551496508558,i,1_pre_n,habitual,ultimate,,8.130385544195255,7.438726698965466,155.60492547935104,155.42493996507287,0.05127413329495134,10.386049543412927
4,S01,21_06_08_habitual_86,2021,new topic,1,10.556719158523265,10.653407524165173,0.14484846789304306,ua,n,habitual,ultimate,whisper,-29.437243970264085,1.1033274890073452,,,0.09668836564190819,10.60506334134422
0,S01,21_06_24_Anna_17,2021,new topic,5,6.884550897283111,6.952048100405147,0.8966288537274378,ya,3_pre_n,a,,,7.613505597600175,4.529945603469271,136.427741321737,139.51030109066235,0.067497203122036,6.918299498844129
1,S01,21_06_24_Anna_17,2021,new topic,4,7.072459118229175,7.150227634869782,0.7087206327813735,uhi,2_pre_n,hija,,,8.991988595172844,6.354576103568907,145.3640651729252,144.7510164908217,0.07776851664060658,7.1113433765494785
2,S01,21_06_24_Anna_17,2021,new topic,3,7.2866893716165055,7.385000515294253,0.49449037939404317,a,1_pre_n,hija,,,1.0403898741877162,0.8375029808050568,134.70259972684784,142.5235684852615,0.09831114367774774,7.335844943455379
3,S01,21_06_24_Anna_17,2021,new topic,2,7.5332008960622,7.618306065216071,0.24797885494834837,a,n,Anna,penultimate,whisper,3.3573275032142025,1.2385159739037839,141.0584407930492,142.60817446444915,0.0851051691538709,7.575753480639136
4,S01,21_06_24_Anna_17,2021,new topic,1,7.707813225877901,7.781179751010549,0.07336652513264763,a,1_post_n,Anna,penultimate,whisper,6.136951736961304,-0.8790330036982437,,,0.07336652513264763,7.744496488444225
0,S01,21_06_25_piezas_13,2021,new topic,5,14.770445705327907,14.831424107368074,0.9608878653589237,ie,3_pre_n,vistiendo,,,11.776829919247517,10.813320534793833,160.68366231246839,160.24975894628466,0.06097840204016691,14.80093490634799
1,S01,21_06_25_piezas_13,2021,new topic,4,14.936088528780303,14.987965676784624,0.7952450419065276,o,2_pre_n,vistiendo,,,12.090678214959594,10.301780425876455,162.3744726016541,162.43434742452652,0.05187714800432097,14.962027102782464
2,S01,21_06_25_piezas_13,2021,new topic,3,15.109840892262435,15.161718040266758,0.6214926784243957,u,1_pre_n,sus,,,12.514364889569814,7.112727144017711,145.01762450763854,144.56499585965875,0.05187714800432275,15.135779466264596
3,S01,21_06_25_piezas_13,2021,new topic,2,15.287904902524424,15.359804809407606,0.4434286681624062,ie,n,piezas,penultimate,creaky,9.593983665046608,-0.5791435092355025,,,0.07189990688318204,15.323854855966015
4,S01,21_06_25_piezas_13,2021,new topic,1,15.428064214676452,15.550931144160371,0.30326935601037874,a,1_post_n,piezas,penultimate,whisper,-209.6983524475675,1.5054837580579963,98.01924838449429,98.19892412276143,0.12286692948391931,15.489497679418411
0,S01,21_06_14_tormentas_60,2021,new topic,5,8.474858159260297,8.533841537626742,0.9009496583004282,o,3_pre_n,riesgo,,,7.692779995513167,6.5758595003069145,94.79443541702479,93.78921711403176,0.058983378366445294,8.50434984844352
1,S01,21_06_14_tormentas_60,2021,new topic,4,8.584398719083696,8.635738983353036,0.791409098477029,e,2_pre_n,de,,,10.810822553523469,7.388727583784238,87.73076806781509,87.68004943132522,0.05134026426934035,8.610068851218365
2,S01,21_06_14_tormentas_60,2021,new topic,3,8.71531398875052,8.783100104459487,0.6604938288102051,o,1_pre_n,tormentas,penultimate,,6.768513426430623,2.4168575657444547,172.30585731592632,173.2743441801145,0.06778611570896764,8.749207046605004
3,S01,21_06_14_tormentas_60,2021,new topic,2,8.824797528926288,8.964431649140732,0.551010288634437,e,n,tormentas,penultimate,whisper,-1.724657383909624,-1.3353370749678612,,141.288619553348,0.13963412021444377,8.894614589033509
4,S01,21_06_14_tormentas_60,2021,new topic,1,9.054244567295358,9.148555684803487,0.3215632502653669,a,1_post_n,tormentas,penultimate,whisper,-200.0,2.598314288499532,,,0.09431111750812882,9.101400126049423
0,S01,21_07_06_positivo_126,2021,new topic,5,6.691490540454714,6.732964805906238,0.6452333738748592,o,3_pre_n,dado,,,10.645578298696808,10.105377020411154,141.69121837661095,141.03929274745943,0.041474265451523884,6.712227673180475
1,S01,21_07_06_positivo_126,2021,new topic,4,6.811388871487302,6.850600904277833,0.5253350428422712,o,2_pre_n,positivo,penultimate,,0.16474888139432853,2.667314306253893,125.94729003835144,128.09917733415222,0.039212032790531204,6.830994887882568
2,S01,21_07_06_positivo_126,2021,new topic,3,6.954954074059111,6.995674261956971,0.38176984027046235,i,1_pre_n,positivo,penultimate,whisper,3.4703837211914443,2.795677791866704,,,0.04072018789786025,6.97531416800804
3,S01,21_07_06_positivo_126,2021,new topic,2,7.0627871642330735,7.142719384921465,0.27393675009649954,i,n,positivo,penultimate,whisper,-200.0,,,,0.07993222068839145,7.102753274577269
4,S01,21_07_06_positivo_126,2021,new topic,1,7.228684226039169,7.336723914329573,0.108039688290404,o,1_post_n,positivo,penultimate,whisper,-200.0,,,,0.108039688290404,7.282704070184371
0,S01,21_07_06_oscar_139,2021,same topic,5,8.436535140351443,8.498700022032057,0.7517792817106006,a,3_pre_n,ganar,,,17.43771741269556,14.211766367190771,135.75072982407906,135.31004809826942,0.06216488168061396,8.46761758119175
1,S01,21_07_06_oscar_139,2021,same topic,4,8.5376466948922,8.592321831792017,0.6506677271698447,a,2_pre_n,ganar,,,10.61371050979096,11.157166382717394,132.8230706493735,133.28845287866935,0.05467513689981729,8.564984263342108
2,S01,21_07_06_oscar_139,2021,same topic,3,8.647678801014822,8.706098810305036,0.5406356210472225,u,1_pre_n,un,,,18.15319853484827,15.909389272923798,116.91513809111808,114.65517945751827,0.058420009290214736,8.676888805659928
3,S01,21_07_06_oscar_139,2021,same topic,2,8.794954734318793,8.844387049872052,0.39335968774325103,o,n,Oscar,penultimate,whisper,-200.0,,,,0.04943231555325944,8.819670892095424
4,S01,21_07_06_oscar_139,2021,same topic,1,8.992683996531827,9.074322214642512,0.1956304255302168,a,1_post_n,Oscar,penultimate,whisper,5.717991422788836,1.9688707442010518,,,0.08163821811068495,9.033503105587169
0,S01,21_07_06_central_132,2021,new topic,5,9.763097741400859,9.823226103379021,0.8819570616842718,e,4_pre_n,Mediterraneo,,,8.01259775415743,6.031497753712428,142.50896570583993,142.27098656264394,0.06012836197816185,9.79316192238994
1,S01,21_07_06_central_132,2021,new topic,4,9.873674333356927,9.977213371859678,0.7713804697282036,a,3_pre_n,Mediterraneo,,,10.431256998025054,7.5595301369291885,140.09704553530804,140.33893985482678,0.10353903850275081,9.925443852608304
2,S01,21_07_06_central_132,2021,new topic,3,10.052740460685905,10.121668095148676,0.5923143423992254,eo,2_pre_n,Mediterraneo,,,12.526022906386878,11.460796132609202,128.37249091261086,128.82299646330918,0.06892763446277073,10.08720427791729
3,S01,21_07_06_central_132,2021,new topic,2,10.232957180792766,10.30408463337669,0.41209762229236446,e,1_pre_n,Central,ultimate,creaky,-8.665316698833252,2.8536260861742386,,,0.07112745258392295,10.268520907084728
4,S01,21_07_06_central_132,2021,new topic,1,10.445606265837483,10.535798808804726,0.19944853724764755,a,n,Central,ultimate,whisper,-221.1022280670897,0.11099461133336752,,,0.09019254296724277,10.490702537321106
0,S01,21_06_24_situacion_26,2021,new topic,5,9.269348025839998,9.343661964912846,0.6970227801556863,e,4_pre_n,requiere,,,2.757171766337278,8.315013843557214,132.00673373427298,130.95546685840338,0.074313939072848,9.306504995376422
1,S01,21_06_24_situacion_26,2021,new topic,4,9.399311407846582,9.469009606722597,0.5670593981491017,a,3_pre_n,la,,,7.3037000870213316,4.219099547684014,101.482298522893,107.12067914801038,0.06969819887601503,9.43416050728459
2,S01,21_06_24_situacion_26,2021,new topic,3,9.579838039282738,9.622390623859674,0.38653276671294634,i,2_pre_n,situacion,ultimate,,10.8045769640331,4.948423823381364,120.17830361949854,118.66011880252677,0.04255258457693678,9.601114331571207
3,S01,21_06_24_situacion_26,2021,new topic,2,9.694342861255222,9.755970742366648,0.27202794474046144,ua,1_pre_n,situacion,ultimate,creaky,1.3310180914499674,1.343641100263446,,,0.06162788111142525,9.725156801810936
4,S01,21_06_24_situacion_26,2021,new topic,1,9.862352203808987,9.956261355978775,0.1040186021866969,io,n,situacion,ultimate,whisper,-200.0,,,,0.0939091521697879,9.909306779893882
0,S01,21_07_20_espana_302,2021,new topic,5,9.585638360855818,9.764589769405069,1.067715850896775,o,3_pre_n,butano,,,21.88769004879543,11.555524058781401,157.4519760831355,157.81586745572596,0.17895140854925096,9.675114065130444
1,S01,21_07_20_espana_302,2021,new topic,4,9.905736337383775,10.008584188456373,0.7476178743688173,e,2_pre_n,en,,,15.584098457154965,7.981907342115332,147.83514988942096,147.0300466920169,0.10284785107259786,9.957160262920073
2,S01,21_07_20_espana_302,2021,new topic,3,10.16513570537984,10.278223110059203,0.4882185063727533,e,1_pre_n,España,penultimate,,-207.6555203354531,2.9110244284017774,,101.10157797961774,0.11308740467936396,10.22167940771952
3,S01,21_07_20_espana_302,2021,new topic,2,10.39895466379504,10.455990024864594,0.2543995479575525,a,n,España,penultimate,,6.044156135275587,0.013688745309930769,,,0.05703536106955376,10.427472344329818
4,S01,21_07_20_espana_302,2021,new topic,1,10.565366898234421,10.653354211752593,0.08798731351817146,a,1_post_n,España,penultimate,whisper,-200.0,,,,0.08798731351817146,10.609360554993508
0,S01,21_07_08_sorpresa_189,2021,adjacent topic,5,9.496419944934138,9.551030704572735,0.689308787073367,u,3_pre_n,alguna,,,8.3910587240364,11.553644344991659,159.49258583475924,159.98553265601612,0.05461075963859763,9.523725324753435
1,S01,21_07_08_sorpresa_189,2021,adjacent topic,4,9.57850895113001,9.625001895146653,0.6072197808774948,a,2_pre_n,alguna,,,19.210807542480715,15.053643898009927,161.9999178129587,162.4217437045122,0.04649294401664328,9.601755423138332
2,S01,21_07_08_sorpresa_189,2021,adjacent topic,3,9.717987783179941,9.787358207585727,0.46774094882756323,o,1_pre_n,sorpresa,penultimate,,15.311599873740809,12.878857953704102,155.29270450888743,155.35060267009231,0.06937042440578622,9.752672995382834
3,S01,21_07_08_sorpresa_189,2021,adjacent topic,2,9.89969641594292,9.957259108534954,0.2860323160645848,e,n,sorpresa,penultimate,creaky,-200.0,,,,0.05756269259203428,9.928477762238938
4,S01,21_07_08_sorpresa_189,2021,adjacent topic,1,10.031057432370897,10.185728732007505,0.15467129963660753,a,1_post_n,sorpresa,penultimate,whisper,-200.0,,,,0.15467129963660753,10.1083930821892
0,S01,21_07_08_almodovar_177,2021,adjacent topic,5,9.107150503512157,9.227946190759047,0.8160891207793561,e,3_pre_n,Pedro,,,12.56277650023348,9.626880065236868,169.90701958742352,169.6803980058905,0.12079568724688983,9.167548347135602
1,S01,21_07_08_almodovar_177,2021,adjacent topic,4,9.248444852837308,9.32238645533389,0.6747947714542057,oa,2_pre_n,Almodovar,penultimate,,8.738667590438201,7.730387083644693,155.5494457574488,157.1160384735221,0.07394160249658199,9.285415654085599
